Name,Kategorien,Adresse,Kontaktinformationen,Öffnungszeiten,Website URL,Beschreibung,Image Source URLs,Sonstiges
Leos Jeans Saarbrücken,"Bekleidung/Accessoires, Damenmode, Herrenmode","Bahnhofstraße 91, 66111 Saarbrücken",+49 681 9104584,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.leos-jeans.de,null,null,null
SNIPES,"Bekleidung/Accessoires, Schuhe","Bahnhofstraße 80, 66111 Saarbrücken",+49 681 94008302,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://www.snipes.com/,null,https://einkaufen.saarbruecken.de/cache/media/attachments/2020/04/76604_x_y_0942da_04.jpg,null
Battle Bear Saarbrücken GmbH,"Basteln, Malen, Geschenkartikel, Spiele & Puzzle, Spielwaren, Spielzeug","Schillerplatz 14, 66111 Saarbrücken",0681-93287765,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://www.battle-bear-sb.de,"Battle Bear ist mehr als nur ein Spieleladen: Als Event-Store bieten wir hier in Saarbrücken spannende Events rund um Sammelkarten & Tabletop-Systeme. Der Battle Bear in Saarbrücken ist das Zuhause Deiner Lieblingsspiele. Bei uns findest Du die größte Auswahl an Pokémon, Lorcana, Yu-Gi-Oh!, Magic The Gathering, One Piece und Co. in Saarbrücken. Wir verkaufen die oben genannten Spiele jedoch nicht nur, sondern kaufen gerne auch Deine Sammelkarten in Saarbrücken an. Neben Sammelkarten bieten wir auch Warhammer und Brettspiele an. Wir veranstalten regelmäßige Events zum Spielen und stellen unsere Spielfläche der Community außerhalb von Events kostenlos zur Verfügung. Neben 48 gemütlichen Sitzplätzen bieten wir auch einen Tabletop Tisch zum Spielen an.",null,null
SCHLÜSSELNOTDIENST & SCHLÜSSELDIENST,Sonstiges,"Bruchwiesenanlage 2, 66125 Saarbrücken",null,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://schluesselnotdienstsaarbruecken.de,"R Sherman – Ihr Schlüsseldienst & Schlüsselnotdienst im Saarland 🔑 Ob zugefallene Tür, verlorener Schlüssel oder defektes Schloss – ich bin schnell, zuverlässig und rund um die Uhr für Sie da. Mit fairen Preisen und professioneller Technik öffne ich Türen ohne Schäden, wann immer möglich. Mein Einsatzgebiet umfasst Saarbrücken und das gesamte Saarland. Jetzt anrufen oder mehr erfahren 👉 https://schluesselnotdienstsaarbruecken.de",null,null
Vodafone Bahnhofstraße,"Elektronik, Computer","Bahnhofstraße 12, 66111 Saarbrücken",+49 681 68640318,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://shops.vodafone.de/saarbruecken/bahnhofstr.-12,null,null,null
Blitz Reinigung,"Bekleidung/Accessoires, Reinigung","Kaiserstraße 13, 66111 Saarbrücken",+49 681 34245,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.blitzreinigung.de,null,null,null
Mon Pierre Parfümerie,"Düfte, Gesundheit und Kosmetik, Make-up, Naturkosmetik, Parfümerie, Drogerie, Pflege","Bahnhofstraße 40, 66111 Saarbrücken",+49 681 93877899,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://mon-pierre.de/,null,null,null
Vero Moda / Jack & Jones,"Bademode, Bekleidung/Accessoires, Damenmode, Damenschmuck, Damenschuhe, Dessous, Herrenmode, Herrenschmuck, Herrenschuhe, Lederwaren, Schmuck/Uhren, Schuhe","Trierer Strasse 1, 66111 Saarbrücken",+49 681 75590299,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.veromoda.com,"VERO MODA ist eine der erfolgreichsten Bekleidungsmarken für junge Frauen in ganz Europa. VERO MODA ist ein Teil des dänischen Modekonzerns Bestseller und besitzt mittlerweile mehr als 2.800 Filialen in 46 Märkten, weit über 12.000 Wholesale- Kunden und beschäftigt mehr als 120.000 Mitarbeiter. Der erste VERO MODA Store wurde im Jahre 1989 eröffnet. Heute existieren mehr als 1.000 Stores weltweit. Der Wunsch, starke Designkonzepte zu entwerfen, steht bei den 5 Brands von JACK & JONES im Mittelpunkt. Ziel des Markenkonzepts ist es, einen Store zu schaffen, der Trends und Styles für jeden Mann und zu jedem Anlass bietet. Weitere Informationen zu JACK & JONES und den Kollektionen unter www.jackjones.de.","https://einkaufen.saarbruecken.de/cache/media/attachments/2015/07/33322_x_y_cb4a1a_07.jpg, https://einkaufen.saarbruecken.de/cache/media/attachments/2015/07/33321_x_y_a8d2e3_07.jpg",null
Tally Weijl,"Bekleidung/Accessoires, Schuhe","Trierer Strasse 1, 66111 Saarbrücken",+49 681 76180584,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.tally-weijl.com/de_DE/,null,null,null
STUDIOLINE PHOTOGRAPHY,"Elektronik, Computer, Kamera & Foto","Trierer Straße 1, 66111 Saarbrücken",+49 681 75590196,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.studioline.de,"Immer gut gelaunt und mit einem herzlichen “Servus” auf den Lippen begrüßen Sie die Fotografen von Studioline Photography in Saarbrücken in der Europa-Galerie. Im Fotostudio im Erdgeschoss des historischen und zugleich modernen Einkaufscenters legt das Team besonders viel Wert auf ausdrucksstarke Porträtfotos. Auch Fotoshootings mit mehreren Beteiligten – Freunde, Familie, Partner oder Partnerin – gehören zum Repertoire. Die Fotografen wissen genau, wann sie auf den Auslöser klicken müssen, um einzigartige Bilder zu bekommen.",null,null
Sportnahrung.de,"Lebensmittel, Sportausrüstung, Outdoor, Zubehör","Trierer Straße 1, 66111 Saarbrücken",+49 681 40137141,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.sportnahrung.de,"SPORTNAHRUNG ist ein Anbieter von Nahrungsergänzungsmitteln für Bodybuilding, Fitness und Muskelaufbau auf dem österreichischen und deutschen Markt. SPORTNAHRUNG verfolgt das Ziel, jeden mit der richtigen Ernährung dabei zu unterstützen, seine Ziele zu erreichen und sich besser zu machen. Begonnen hat alles mit dem Vertrieb von Nahrungsergänzungsmitteln, als ein passionierter Kraftsportler im Jahr 1999 einen ersten spezialisierten Shop für Supplements und Nahrungsergänzungen eröffnet hat. Seit 2020 vertreibt das Team hinter SPORTNAHRUNG hochwertige Supplements in einem modernen Look, exzellenter Qualität, mit Top-Service von motivierten und sportbegeisterten Mitarbeitern.",null,null
Rapid Solutions Schlüsseldienst,Sonstiges,"Trierer Str. 1, 66111 Saarbrücken",+49 15154942385,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.facebook.com/autoschlussel/,null,null,null
Olymp & Hades,Bekleidung/Accessoires,"Trierer Straße 1, 66111 Saarbrücken",+49 681 75399385,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.kult-olymp-hades.de,"Seit über 60 Jahren bringen wir euch unsere größte Leidenschaft näher: Street Fashion! Mit unserer Streetwear-Mode sind wir immer am Puls der Zeit, so findest du bei uns die neuesten und angesagtesten Trends. Zu unseren Lieblingsmarken gehören aktuell: LOVEHARD, BEYOND THE HIGHEST, Only, Pegador, Jack & Jones, JDY, Karl Kani. Unsere Gesamtauswahl an Marken umfasst jedoch viele mehr.",null,null
Erich Simon Fliesen,"Bad, Haushalt & Garten, Möbel & Haushaltswaren, Wohnen & Einrichten","Katholisch-Kirch-Straße 17, 66111 Saarbrücken",+49 681 31977,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.fliesen-erich-simon.de,null,null,null
Blitz Reinigung,"Bekleidung/Accessoires, Reinigung","Passagestraße 9, 66111 Saarbrücken",+49 0681 3030418,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.blitzreinigung.de,null,null,null
Lego Store,"Spielwaren, Spielzeug","Bahnhofstraße 77, 66111 Saarbrücken",+49 681 30140539,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.lego.de,null,null,null
meditec Hörgeräte,"Gesundheit und Kosmetik, Hörgeräte","Lortzingstraße 12, 66111 Saarbrücken",+49 681 9386008,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.meditec-hg.de,null,null,null
Eiscafé Florenz,Lebensmittel,"Trierer Str. 1, 66111 Saarbrücken",+49 681 7559550,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.europagalerie.de,null,null,null
Maurer Einrichtungen,"Möbel & Haushaltswaren, Sonstiges, Wohnen & Einrichten","Dudweilerstraße 94, 66111 Saarbrücken",+49 681 91033550,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://maurer-einrichtungen.de/,null,null,null
Glaskunst Ingrid Lafontaine,Möbel & Haushaltswaren,"St. Johanner Markt 14, 66111 Saarbrücken",+49 681 31388,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.glaskunst-lafontaine.de,null,null,null
Peek & Cloppenburg KG,"Babymode, Bademode, Bekleidung/Accessoires, Damenmode, Damenschuhe, Dessous, Herrenmode, Herrenschuhe, Kindermode, Kinderschuhe, Schmuck/Uhren, Schuhe, Sonstiges, Sportschuhe","Bahnhofstraße 44, 66111 Saarbrücken",+49 681 94064525,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.peek-cloppenburg.de,null,null,null
H&M EUROPA-Galerie,"Babymode, Bademode, Bekleidung/Accessoires, Damenmode, Damenschmuck, Damenschuhe, Dessous, Gesundheit und Kosmetik, Herrenmode, Herrenschmuck, Herrenschuhe, Kindermode, Kinderschmuck, Kinderschuhe, Make-up, Nail Art, Pflege, Schmuck/Uhren, Schuhe","Trierer Strasse 1, 66111 Saarbrücken",0800 6655900,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.hm.com,null,null,null
camera zwo-das arthouse kino,"Bücher, Musik, Filme, Fairtrade, Film, Lebensmittel",null,null,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",null,null,null,null
Nanu-Nana,"Bad, Haushalt & Garten, Möbel & Haushaltswaren, Sonstiges, Wohnen & Einrichten","Trierer Strasse 1, 66111 Saarbrücken",+49 681 41620636,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://unternehmen.nanu-nana.de/filiale/saarbruecken-europa-galerie-trierer-strasse-1,null,null,null
Depot,"Bad, Haushalt & Garten, Heimtextil, Küche, Möbel & Haushaltswaren, Schlafen, Wohnen & Einrichten","Bahnhofstraße 72, 66111 Saarbrücken",+49 681 93815928,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.depot-online.de,null,null,null
amplifon,"Gesundheit und Kosmetik, Hörgeräte","Stengelstraße 8, 66117 Saarbrücken",+49 681 9685860,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://www.amplifon.com,null,https://einkaufen.saarbruecken.de/cache/media/attachments/2020/04/76604_x_y_417c66_04.jpg,null
Tredy Fashion GmbH,"Bekleidung/Accessoires, Damenmode","Bahnhofstraße 56, 66111 Saarbrücken",+49 681 94996966,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.tredy-fashion.de,null,null,null
Lio Nails,"Gesundheit und Kosmetik, Nail Art","Dudweilerstraße 3, 66111 Saarbrücken",+49 681 93872525,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",null,null,null,null
Änderungsschneiderei Yakoub,Bekleidung/Accessoires,"Fröschengasse 9, 66111 Saarbrücken",+49 681 397284,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",null,null,null,null
City Nails,"Gesundheit und Kosmetik, Nail Art","Dudweilerstraße 20, 66111 Saarbrücken",+49 681 93862111,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://city-nails-beauty-products-wholesaler.business.site/,null,null,null
YOSEFINE,Lebensmittel,"Trierer Straße 1, 66111 Saarbrücken",null,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",null,null,null,null
s'Oliver,Bekleidung/Accessoires,"Trierer Straße 1, 66111 Saarbrücken",+49 681 84120080,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.soliver.de,null,null,null
KREUTZERmodern,Wohnen & Einrichten,"Mainzer Straße 52, 66121 Saarbrücken",+49 172 6943111,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://kreutzer-modern.de,null,null,null
Fachbuchhandlung Tsongkang,"Bücher, Musik, Filme, Fachbücher","Mainzer Straße 57a, 66121 Saatbrücken",+49 681 93587916,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://www.tsongkang.de/de,null,null,null
Brot & Sinne,"Bäckerei, Lebensmittel","Mainzer Straße 86, 66111 Saarbrücken",+49 681 98805344,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",null,null,null,null
Canape,"Möbel & Haushaltswaren, Wohnen & Einrichten","Bleichstr. 3, 66111 Saarbrücken",+49 681 399599,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.canape.de,Ab sofort die Kollektionen von Canapé im Hause Maurer Einrichtungen erhältlich.,null,null
Uncle Woody´s,Lebensmittel,"Trierer Straße 1, 66111 Saarbrücken",null,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",null,null,null,null
Only EUROPA-Galerie,Bekleidung/Accessoires,"Trierer Straße 1, 66111 Saarbrücken",+49 681 98907941,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.only.com,null,null,null
Dürninger Classic,"Lebensmittel, Tabak","Betzenstraße 5, 66111 Saarbrücken",+49 681 3014220,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",https://duerninger.de/,null,null,null
Antikkeller,Möbel & Haushaltswaren,"Katholisch-Kirch-Straße 19, 66111 Saarbrücken",+49 1738732558,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",null,null,null,null
Bershka,"Bekleidung/Accessoires, Damenmode, Damenschuhe, Herrenmode, Herrenschuhe, Lederwaren, Schuhe","Trierer Straße 1, 66111 Saarbrücken",+49 681 3098750,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.bershka.com,null,null,null
Walter Junold Elektrogeräte,"Elektronik, Computer","Johannisstraße 1, 66111 Saarbrücken",null,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",null,null,null,null
Tabak Schaub,"Lebensmittel, Tabak","Obertorstraße 3, 66111 Saarbrücken",null,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",null,null,null,null
Tom Tailor,Bekleidung/Accessoires,"Trierer Strasse 1, 66111 Saarbrücken",+49 681 75590213,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.tom-tailor.de,null,null,null
TK Maxx,"Bekleidung/Accessoires, Schmuck/Uhren, Schuhe","Bahnhofstraße 65-67, 66111 Saarbrücken",+49 681 5953470,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.tkmaxx.de,null,null,null
Tee Stricker,Lebensmittel,"Trierer Strasse 1, 66111 Saarbrücken",+49 681 94010983,"{""Montag"": ""Geschlossen"", ""Dienstag"": ""Geschlossen"", ""Mittwoch"": ""Geschlossen"", ""Donnerstag"": ""Geschlossen"", ""Freitag"": ""Geschlossen"", ""Samstag"": ""Geschlossen"", ""Sonntag"": ""Geschlossen""}",http://www.teestricker.de,null,null,null
